"","x","y","land","built_s","built_v","pop","smod.10","smod.11","smod.12","smod.13","smod.21","smod.22","smod.23","smod.30","SCHOOLS"
"9458",-1172000,1460000,996705.32,2357.18,5895.33,5677.95756596885,0,74,23,0,0,3,0,0,"0"
"9459",-1162000,1460000,1e+06,445.82,1114.93,816.712218843399,0,94,6,0,0,0,0,0,"0"
"9460",-1152000,1460000,997466.02,168.38,421.13,506.308454781771,0,97,3,0,0,0,0,0,"0"
"9461",-1142000,1460000,1e+06,919.14,2298.55,2642.04349783063,0,86,14,0,0,0,0,0,"1"
"9462",-1132000,1460000,1e+06,322.97,807.68,846.301843738184,0,94,6,0,0,0,0,0,"0"
"9463",-1122000,1460000,1e+06,753.22,1883.36,1921.99479865096,0,93,4,3,0,0,0,0,"0"
"9464",-1112000,1460000,1e+06,19.41,48.54,49.5357393547893,0,100,0,0,0,0,0,0,"0"
"9465",-1102000,1460000,1e+06,526.13,1315.7,1342.68996573053,0,94,6,0,0,0,0,0,"0"
"9466",-1092000,1460000,998997.07,59.09,147.83,91.5056948438287,0,99,1,0,0,0,0,0,"0"
"9467",-1082000,1460000,999793.03,164.26,410.81,249.085912348702,0,99,1,0,0,0,0,0,"0"
"9468",-1072000,1460000,1e+06,631.99,1580.36,1044.97490710206,0,96,4,0,0,0,0,0,"0"
"9469",-1062000,1460000,995312.1,271.59,679.26,650.016431629657,0,97,3,0,0,0,0,0,"0"
"9470",-1052000,1460000,988908.21,590.1,1475.77,1412.23500834778,0,90,10,0,0,0,0,0,"0"
"9471",-1042000,1460000,1e+06,225.01,562.91,528.669843586162,0,97,3,0,0,0,0,0,"0"
"9472",-1032000,1460000,1e+06,1044.53,2611.91,1306.67384138796,0,95,4,1,0,0,0,0,"0"
"9473",-1022000,1460000,1e+06,1275.7,3190.05,1595.90294793062,0,94,5,1,0,0,0,0,"0"
"9474",-1012000,1460000,998373.53,258.83,647.61,352.342450874858,0,98,2,0,0,0,0,0,"0"
"9475",-1002000,1460000,998103.56,1604.44,4011.96,2868.84240905009,0,96,1,3,0,0,0,0,"0"
"9476",-992000,1460000,997499.63,3377.57,15669.39,11227.2779530585,0,94,1,0,4,0,1,0,"0"
"9477",-982000,1460000,998943.13,1601.15,6437.23,4612.48262174987,0,93,4,3,0,0,0,0,"0"
"9478",-972000,1460000,998982.45,1403.72,3511.63,3140.26215773262,0,88,11,1,0,0,0,0,"0"
"9479",-962000,1460000,1e+06,773.93,2918.4,2624.92536702007,0,97,2,1,0,0,0,0,"0"
"9480",-952000,1460000,1e+06,1221.27,3187.43,3047.2807447277,0,95,3,2,0,0,0,0,"0"
"9481",-942000,1460000,998261.58,862.33,3068.89,5122.3341029808,0,93,5,2,0,0,0,0,"0"
"9482",-932000,1460000,999703.53,823.65,2059.5,3437.54488449544,0,96,2,2,0,0,0,0,"0"
"9483",-922000,1460000,997605.24,589.09,1473.03,961.003078665584,0,95,5,0,0,0,0,0,"0"
"9484",-912000,1460000,1e+06,2034.83,6217.25,3823.89215187728,0,93,3,4,0,0,0,0,"0"
"9485",-902000,1460000,1e+06,3682.85,10857.47,6727.8186228089,0,87,6,7,0,0,0,0,"0"
"9486",-892000,1460000,999496.49,3036.77,10479.15,6744.72726143151,0,90,4,4,2,0,0,0,"0"
"9487",-882000,1460000,999893.22,19401.12,95570.2,62734.9941435307,0,78,9,0,2,0,1,10,"0"
"9488",-1352000,1450000,1e+06,527.63,1319.35,1093.80645249598,0,92,8,0,0,0,0,0,"0"
"9489",-1342000,1450000,999649,493.76,1234.89,1023.78493676335,0,93,7,0,0,0,0,0,"0"
"9490",-1332000,1450000,1e+06,9199.58,35234.75,29205.1920354404,0,68,19,1,8,0,4,0,"1"
"9491",-1322000,1450000,998241.88,102.95,257.57,213.538279935718,0,99,1,0,0,0,0,0,"0"
"9492",-1312000,1450000,997747.07,2183.32,5461.57,4282.37031761557,0,88,7,2,3,0,0,0,"0"
"9493",-1302000,1450000,980989.04,7203.03,29936.56,23334.2974318527,0,84,6,0,5,0,5,0,"1"
"9494",-1292000,1450000,999952.59,282.65,706.96,619.361503437161,0,98,2,0,0,0,0,0,"0"
"9495",-1282000,1450000,998421.1,84.82,212.26,185.964075520635,0,99,1,0,0,0,0,0,"0"
"9496",-1272000,1450000,995375.05,851.97,2130.44,1866.45994525403,0,91,8,1,0,0,0,0,"0"
"9497",-1262000,1450000,999490.28,941.31,2353.8,853.007596985437,0,93,7,0,0,0,0,0,"0"
"9498",-1252000,1450000,999179.54,6450.6,19363.05,4700.85395274218,0,72,26,2,0,0,0,0,"1"
"9499",-1242000,1450000,996644.48,4435.54,11091.22,4077.22910849657,0,74,25,1,0,0,0,0,"0"
"9500",-1232000,1450000,998079.14,2498.88,6248.59,3310.15643619373,0,80,19,1,0,0,0,0,"0"
"9501",-1222000,1450000,1e+06,5960.38,14903.89,7110.94235165976,0,58,38,1,3,0,0,0,"0"
"9502",-1212000,1450000,1e+06,11772.25,29580.35,15602.1175192175,0,52,34,14,0,0,0,0,"1"
"9503",-1202000,1450000,1e+06,4788.69,11976.25,6800.91602600645,0,69,28,3,0,0,0,0,"1"
"9504",-1192000,1450000,1e+06,3606.78,9018.59,5673.54122728947,0,77,18,5,0,0,0,0,"0"
"9505",-1182000,1450000,1e+06,4525.68,11317.3,5415.88496366982,0,69,26,5,0,0,0,0,"0"
"9506",-1172000,1450000,996245.92,1917.52,4795.87,2491.85958852898,0,79,21,0,0,0,0,0,"0"
"9507",-1162000,1450000,1e+06,3655.65,9141.24,6696.17143677548,0,66,31,3,0,0,0,0,"0"
"9508",-1152000,1450000,999670.64,894.83,2237.65,1780.0851217322,0,90,9,1,0,0,0,0,"0"
"9509",-1142000,1450000,996942.14,83.53,209.02,334.74674756825,0,97,3,0,0,0,0,0,"0"
"9510",-1132000,1450000,999878.73,49.95,124.91,127.472373597324,0,99,1,0,0,0,0,0,"0"
"9511",-1122000,1450000,1e+06,382.76,957.12,1009.70977601223,0,97,3,0,0,0,0,0,"0"
"9512",-1112000,1450000,1e+06,784.26,1960.84,2625.25835733861,0,96,2,2,0,0,0,0,"0"
"9513",-1102000,1450000,1e+06,5.39,13.5,20.439553886652,0,100,0,0,0,0,0,0,"0"
"9514",-1092000,1450000,998909.89,231.15,578.05,355.336859282106,0,99,1,0,0,0,0,0,"0"
"9515",-1082000,1450000,999129.39,83.03,207.64,125.898099269718,0,99,1,0,0,0,0,0,"0"
"9516",-1072000,1450000,1e+06,439.57,1099.19,1051.86756732687,0,97,2,1,0,0,0,0,"0"
"9517",-1062000,1450000,986837.03,966.4,2416.78,2312.73254222423,0,90,8,2,0,0,0,0,"0"
"9518",-1052000,1450000,1e+06,1730.65,4327.69,4141.37386767939,0,88,9,3,0,0,0,0,"0"
"9519",-1042000,1450000,1e+06,1681.24,4204.2,2717.07080384809,0,89,9,2,0,0,0,0,"0"
"9520",-1032000,1450000,1e+06,1347.04,3369.05,1685.45220900327,0,89,11,0,0,0,0,0,"0"
"9521",-1022000,1450000,1e+06,982.57,2456.86,1229.10616322327,0,95,4,1,0,0,0,0,"0"
"9522",-1012000,1450000,998553.74,2561.24,7307.29,4821.81358300895,0,85,10,5,0,0,0,0,"0"
"9523",-1002000,1450000,998878.75,10081.65,62262.37,44603.9931800813,0,90,2,0,2,0,6,0,"1"
"9524",-992000,1450000,992183.89,3515.03,11084.25,7941.97829652764,0,88,8,4,0,0,0,0,"0"
"9525",-982000,1450000,999310.91,306.39,866.44,688.018994549289,0,98,2,0,0,0,0,0,"0"
"9526",-972000,1450000,1e+06,776.52,1942.16,1744.11795194075,0,97,2,1,0,0,0,0,"0"
"9527",-962000,1450000,1e+06,2706.81,6907.69,6203.31284962967,0,76,21,3,0,0,0,0,"0"
"9528",-952000,1450000,1e+06,1322.07,4164.3,3740.51451250166,0,92,7,1,0,0,0,0,"0"
"9529",-942000,1450000,998310.03,510.62,1277,1719.23103650287,0,95,3,2,0,0,0,0,"0"
"9530",-932000,1450000,1e+06,674.58,1686.94,2815.69893634319,0,96,2,2,0,0,0,0,"0"
"9531",-922000,1450000,998932.85,1622.64,5604.84,8813.08416131883,0,90,8,1,0,0,1,0,"0"
"9532",-912000,1450000,999560.24,3136.96,11926.65,7333.57048645242,0,88,6,6,0,0,0,0,"0"
"9533",-902000,1450000,1e+06,3476.28,14747.01,9419.89069999382,0,92,3,5,0,0,0,0,"0"
"9534",-892000,1450000,999437.22,12209.17,54923.22,36053.1617038995,0,84,6,4,1,0,5,0,"0"
"9535",-882000,1450000,1e+06,4127.52,21371.11,14028.6037471406,0,95,1,1,1,0,2,0,"0"
"9536",-1362000,1440000,996783.42,373.07,932.92,970.54833740741,0,95,5,0,0,0,0,0,"0"
"9537",-1352000,1440000,999487.73,172.03,430.18,356.640514465049,0,98,2,0,0,0,0,0,"0"
"9538",-1342000,1440000,1e+06,487.23,1218.3,1010.03100619651,0,93,7,0,0,0,0,0,"0"
"9539",-1332000,1440000,1e+06,732.91,1832.79,1519.47364413924,0,91,9,0,0,0,0,0,"0"
"9540",-1322000,1440000,999571.25,11.25,28.19,23.3709054570645,0,100,0,0,0,0,0,0,"0"
"9541",-1312000,1440000,992324.3,99.27,248.41,203.92380852066,0,100,0,0,0,0,0,0,"0"
"9542",-1302000,1440000,995771.99,150.27,376,298.800703857094,0,99,1,0,0,0,0,0,"0"
"9543",-1292000,1440000,990136.28,181.05,453.15,396.091481875628,0,98,2,0,0,0,0,0,"0"
"9544",-1282000,1440000,993030.69,1396.82,3492.64,3071.52241657674,0,88,11,1,0,0,0,0,"0"
"9545",-1272000,1440000,989230.4,1281.49,3204.47,2421.18131831102,0,89,11,0,0,0,0,0,"0"
"9546",-1262000,1440000,993364.87,1589.83,3975.77,2232.94768208172,0,94,4,2,0,0,0,0,"0"
"9547",-1252000,1440000,996862.96,3881.65,13226.31,8639.81083363574,0,84,13,0,1,0,2,0,"1"
"9548",-1242000,1440000,997591.93,7605.34,19523.83,10342.1314990688,0,70,18,4,3,5,0,0,"1"
"9549",-1232000,1440000,997947.25,7328.58,18323.98,8748.37101364322,0,70,19,3,0,8,0,0,"0"
"9550",-1222000,1440000,997343.08,1047.32,2619.14,1032.4651932288,0,94,6,0,0,0,0,0,"0"
"9551",-1212000,1440000,998765.96,1674.67,4187.94,1963.922630121,0,90,10,0,0,0,0,0,"0"
"9552",-1202000,1440000,1e+06,4318.27,10797.7,5436.02612196095,0,78,18,4,0,0,0,0,"1"
"9553",-1192000,1440000,999355.15,1993.68,4985.61,2134.34467171226,0,86,14,0,0,0,0,0,"0"
"9554",-1182000,1440000,996915.88,3788.78,9474.8,4211.08876681235,0,77,21,2,0,0,0,0,"1"
"9555",-1172000,1440000,997716,3066.79,7669.34,3232.14778719843,0,76,24,0,0,0,0,0,"0"
"9556",-1162000,1440000,999030.52,4864.29,12257.52,8203.66050280258,0,59,38,3,0,0,0,0,"0"
"9557",-1152000,1440000,998162.34,1466.88,3686.63,2825.78068334609,0,86,12,2,0,0,0,0,"1"
"9558",-1142000,1440000,1e+06,323.65,809.46,1300.39426268265,0,95,4,1,0,0,0,0,"0"
"9559",-1132000,1440000,1e+06,285.92,715.04,1148.70890515298,0,98,1,1,0,0,0,0,"0"
"9560",-1122000,1440000,1e+06,457.48,1143.95,1837.75112943351,0,94,5,1,0,0,0,0,"0"
"9561",-1112000,1440000,1e+06,1.66,4.16,6.6830233335495,0,100,0,0,0,0,0,0,"0"
"9562",-1102000,1440000,1e+06,246.07,615.28,373.061956522986,0,98,2,0,0,0,0,0,"0"
"9563",-1092000,1440000,1e+06,267.9,669.91,406.185690410435,0,98,2,0,0,0,0,0,"0"
"9564",-1082000,1440000,1e+06,57.29,143.32,86.8990367241204,0,99,1,0,0,0,0,0,"0"
"9565",-1072000,1440000,993765.18,1065.27,2663.81,2539.6045684088,0,91,8,1,0,0,0,0,"0"
"9566",-1062000,1440000,992898.74,4979.4,13920.3,13321.0018477961,0,72,19,5,2,0,2,0,"1"
"9567",-1052000,1440000,1e+06,1066.57,2667.23,2549.09841119684,0,86,13,1,0,0,0,0,"0"
"9568",-1042000,1440000,1e+06,655.26,1638.8,832.761159284972,0,95,5,0,0,0,0,0,"0"
"9569",-1032000,1440000,999739.92,1040.16,2601.19,1301.31089022569,0,95,4,1,0,0,0,0,"0"
"9570",-1022000,1440000,1e+06,885.84,2215,1108.10960058123,0,96,3,1,0,0,0,0,"0"
"9571",-1012000,1440000,998118.42,354.71,886.95,542.847716747783,0,98,1,1,0,0,0,0,"0"
"9572",-1002000,1440000,999467.76,493.73,1234.55,884.567680297419,0,97,3,0,0,0,0,0,"0"
"9573",-992000,1440000,996841.04,2281.81,6577.71,4713.89853136428,0,92,4,4,0,0,0,0,"0"
"9574",-982000,1440000,998616.15,3070.86,7677.98,6831.36835855618,0,92,4,4,0,0,0,0,"0"
"9575",-972000,1440000,998797.13,231.02,577.91,518.980515792966,0,99,0,1,0,0,0,0,"0"
"9576",-962000,1440000,999531.01,2921.68,8464.36,7601.24916771427,0,88,8,4,0,0,0,0,"0"
"9577",-952000,1440000,998036.13,1182.5,2991.68,2686.61838245764,0,95,1,2,0,2,0,0,"0"
"9578",-942000,1440000,998581.94,812.63,3147.31,5105.91794333979,0,96,1,3,0,0,0,0,"0"
"9579",-932000,1440000,1e+06,3364.73,14975.38,24372.255799111,0,94,2,1,0,0,3,0,"0"
"9580",-922000,1440000,1e+06,2313,8327.01,7234.05588998087,0,92,4,3,1,0,0,0,"0"
"9581",-912000,1440000,999271.23,1308.6,3272.04,2151.60714673623,0,94,4,2,0,0,0,0,"0"
"9582",-902000,1440000,999399.98,3513.34,12191.01,8002.52525878698,0,83,14,3,0,0,0,0,"0"
"9583",-892000,1440000,999458.33,3145.34,11010.83,7227.82157760486,0,89,4,7,0,0,0,0,"0"
"9584",-882000,1440000,998763.03,2025.01,6547.69,4298.08969542011,0,94,3,3,0,0,0,0,"0"
"9585",-1412000,1430000,986220.43,259.8,649.66,524.343273572623,0,95,5,0,0,0,0,0,"0"
"9586",-1402000,1430000,988455.31,358.52,896.55,1139.77605798841,0,94,6,0,0,0,0,0,"0"
"9587",-1392000,1430000,991210.1,92.57,231.55,291.01322824508,0,98,2,0,0,0,0,0,"0"
"9588",-1382000,1430000,1e+06,135.51,338.95,549.083607517182,0,97,3,0,0,0,0,0,"0"
"9589",-1372000,1430000,998397.94,328.22,820.84,1329.72352987528,0,89,11,0,0,0,0,0,"0"
"9590",-1362000,1430000,999342.84,604.56,1511.77,2448.99876321852,0,94,5,1,0,0,0,0,"0"
"9591",-1352000,1430000,997154.9,333.38,833.61,1002.64146840759,0,97,2,1,0,0,0,0,"0"
"9592",-1342000,1430000,1e+06,562.3,1406.08,1165.70992308669,0,96,4,0,0,0,0,0,"0"
"9593",-1332000,1430000,1e+06,471.39,1178.81,977.291847649962,0,93,7,0,0,0,0,0,"0"
"9594",-1322000,1430000,999198.17,511.62,1279.54,1060.80199667066,0,92,8,0,0,0,0,0,"0"
"9595",-1312000,1430000,994085.01,653.34,1634.19,1291.37983476557,0,91,9,0,0,0,0,0,"0"
"9596",-1302000,1430000,999932.16,160.47,401.52,329.849901782349,0,100,0,0,0,0,0,0,"0"
"9597",-1292000,1430000,996377.66,5393.71,28136.21,24720.4534420837,0,82,13,0,1,0,4,0,"1"
"9598",-1282000,1430000,999192.59,1219.91,3050.19,2682.42045803182,0,88,10,2,0,0,0,0,"0"
"9599",-1272000,1430000,999631.86,1124.57,2812.19,2125.52864475735,0,86,14,0,0,0,0,0,"0"
"9600",-1262000,1430000,998752.2,2519.27,6299.55,4607.25882863067,0,78,20,2,0,0,0,0,"0"
"9601",-1252000,1430000,997485.8,4216.73,10543.49,5346.44638972916,0,75,21,4,0,0,0,0,"0"
"9602",-1242000,1430000,997633.73,14536.78,41169.42,16752.9447016642,0,50,32,8,0,10,0,0,"1"
"9603",-1232000,1430000,998597.13,16728.16,41825.4,13831.4818070829,0,42,44,3,0,11,0,0,"1"
"9604",-1222000,1430000,998522.24,4790.78,11979.09,4373.65993318148,0,79,19,2,0,0,0,0,"0"
"9605",-1212000,1430000,999467.23,4237.26,10595.49,4411.06913127564,0,71,29,0,0,0,0,0,"0"
"9606",-1202000,1430000,1e+06,5980.69,14954.45,6031.72231736965,0,66,34,0,0,0,0,0,"1"
"9607",-1192000,1430000,998953.53,3990.38,9978.59,4015.78655653167,0,71,29,0,0,0,0,0,"1"
"9608",-1182000,1430000,999216.72,4682.77,16440.23,6579.9401429519,0,79,19,0,1,0,1,0,"1"
"9609",-1172000,1430000,999694.17,7071.81,24972.82,10338.628297111,0,62,36,0,1,0,1,0,"0"
"9610",-1162000,1430000,998077.02,3000.84,7503.85,3675.29244995862,0,75,23,2,0,0,0,0,"1"
"9611",-1152000,1430000,999548.23,1291.59,3229.91,1187.78665941581,0,93,7,0,0,0,0,0,"0"
"9612",-1142000,1430000,1e+06,3286.02,8216.56,2442.44037240092,0,86,14,0,0,0,0,0,"0"
"9613",-1132000,1430000,998724.33,1440.19,3601.44,3837.04707848467,0,89,6,5,0,0,0,0,"0"
"9614",-1122000,1430000,998321.43,1280.82,3202.64,1028.07894747611,0,94,6,0,0,0,0,0,"0"
"9615",-1112000,1430000,998465.77,1135.95,2840.38,2438.41299765464,0,94,4,2,0,0,0,0,"0"
"9616",-1102000,1430000,1e+06,321.01,802.73,486.718279603868,0,96,4,0,0,0,0,0,"0"
"9617",-1092000,1430000,982321.64,1540.14,3851.05,2335.0023329705,0,93,6,1,0,0,0,0,"0"
"9618",-1082000,1430000,982321.54,620.75,1552.45,941.295056510716,0,94,6,0,0,0,0,0,"0"
"9619",-1072000,1430000,983031.25,1743.77,4360.36,3934.44421360269,0,83,15,2,0,0,0,0,"0"
"9620",-1062000,1430000,1e+06,2326.1,5816.83,4924.15358703025,0,78,18,4,0,0,0,0,"0"
"9621",-1052000,1430000,1e+06,1881.47,4704.85,3857.34064891934,0,87,9,4,0,0,0,0,"0"
"9622",-1042000,1430000,1e+06,1181.79,2955.34,1414.26308618579,0,91,9,0,0,0,0,0,"0"
"9623",-1032000,1430000,998857.56,1638.83,4097.89,2050.07280179858,0,92,6,2,0,0,0,0,"0"
"9624",-1022000,1430000,999288.38,2628.32,7952.98,3978.67878334037,0,96,0,4,0,0,0,0,"1"
"9625",-1012000,1430000,997460.33,1113.11,2783.24,1951.58481337316,0,95,2,3,0,0,0,0,"0"
"9626",-1002000,1430000,999046.66,218.63,546.68,401.458490442485,0,99,1,0,0,0,0,0,"0"
"9627",-992000,1430000,998520.86,1628.18,4070.89,3655.41650598496,0,93,3,4,0,0,0,0,"0"
"9628",-982000,1430000,999202.26,90.29,225.92,202.882937856019,0,98,2,0,0,0,0,0,"0"
"9629",-972000,1430000,998878.42,199.59,499.14,447.977312337608,0,99,1,0,0,0,0,0,"0"
"9630",-962000,1430000,1e+06,233.68,584.43,521.116726534441,0,98,2,0,0,0,0,0,"0"
"9631",-952000,1430000,999032.04,3532.03,10752.4,9248.98012921587,0,90,3,4,1,2,0,0,"0"
"9632",-942000,1430000,998493.75,1140.7,4665.65,3859.56495991908,0,96,1,3,0,0,0,0,"0"
"9633",-932000,1430000,998916.19,17115.58,78800.49,65054.4416845087,0,72,6,5,8,0,0,9,"0"
"9634",-922000,1430000,998078.7,16858.23,88731.22,73258.3193747233,0,83,3,0,4,0,0,10,"0"
"9635",-912000,1430000,999678.59,2949.9,8692.42,6694.32375333272,0,88,5,7,0,0,0,0,"0"
"9636",-902000,1430000,999182.33,2248.89,5622.86,3691.00503185019,0,88,10,2,0,0,0,0,"0"
"9637",-892000,1430000,999196.31,1445.02,3613.23,2371.82681535557,0,89,11,0,0,0,0,0,"0"
"9638",-882000,1430000,1e+06,968.19,2420.93,1642.95315403864,0,96,2,2,0,0,0,0,"0"
"9639",-872000,1430000,986568.6,3572.45,17385.41,14653.9125684267,0,93,1,1,4,0,1,0,"0"
"9640",-862000,1430000,976838.58,2986.85,13997.13,7856.95815926139,0,90,8,0,1,0,1,0,"0"
"9641",-1422000,1420000,978188.6,228.21,570.64,562.383314747364,0,96,4,0,0,0,0,0,"0"
"9642",-1412000,1420000,998654.37,1035.18,2588.22,3290.3811134547,0,90,9,1,0,0,0,0,"0"
"9643",-1402000,1420000,1e+06,413.33,1033.53,1313.91751222312,0,93,7,0,0,0,0,0,"0"
"9644",-1392000,1420000,993469.17,318.08,795.46,1020.58100953698,0,92,8,0,0,0,0,0,"0"
"9645",-1382000,1420000,995623.73,310.35,776.12,1168.35951578617,0,90,10,0,0,0,0,0,"0"
"9646",-1372000,1420000,998521.01,545.07,1363.12,2208.19250679761,0,90,8,2,0,0,0,0,"0"
"9647",-1362000,1420000,999807.15,341.42,853.77,1383.06864471734,0,90,10,0,0,0,0,0,"0"
"9648",-1352000,1420000,999334.43,581.22,1453.32,1990.75707188435,0,92,7,1,0,0,0,0,"0"
"9649",-1342000,1420000,999275.78,480.54,1201.66,996.235618906096,0,92,8,0,0,0,0,0,"0"
"9650",-1332000,1420000,1e+06,211.13,527.97,437.713266320526,0,97,3,0,0,0,0,0,"0"
"9651",-1322000,1420000,1e+06,103.58,259.1,214.806726356968,0,99,1,0,0,0,0,0,"0"
"9652",-1312000,1420000,996051.85,558.64,1397.4,1095.89173581824,0,94,6,0,0,0,0,0,"0"
"9653",-1302000,1420000,1e+06,293.65,734.6,579.850387174636,0,98,2,0,0,0,0,0,"0"
"9654",-1292000,1420000,999850.34,781.68,1955.04,1697.99943558499,0,89,11,0,0,0,0,0,"0"
"9655",-1282000,1420000,999223.57,974.23,2436.38,2024.51924656145,0,86,13,1,0,0,0,0,"0"
"9656",-1272000,1420000,1e+06,2543.34,6359.8,4674.40470759571,0,79,17,4,0,0,0,0,"1"
"9657",-1262000,1420000,997914.12,2172.47,5432.36,3479.46964159794,0,84,14,2,0,0,0,0,"0"
"9658",-1252000,1420000,998162.65,7302.71,20684.35,5762.84050596692,0,74,24,2,0,0,0,0,"0"
"9659",-1242000,1420000,999034.22,18693.8,46922.08,15577.6124155829,0,39,45,16,0,0,0,0,"1"
"9660",-1232000,1420000,999566.48,17807.89,44816.61,16011.7194987675,0,42,44,10,0,4,0,0,"1"
"9661",-1222000,1420000,999647.79,10897.47,27248.42,11458.4485864416,0,36,58,6,0,0,0,0,"1"
"9662",-1212000,1420000,1e+06,6187.86,15472.41,6410.82213592995,0,60,40,0,0,0,0,0,"0"
"9663",-1202000,1420000,1e+06,6627.23,16571.53,6654.94173750747,0,64,35,1,0,0,0,0,"1"
"9664",-1192000,1420000,1e+06,4351.92,10882.35,3900.98405210674,0,69,31,0,0,0,0,0,"0"
"9665",-1182000,1420000,1e+06,3894.37,9738.24,2881.40972442925,0,79,21,0,0,0,0,0,"1"
"9666",-1172000,1420000,999871.74,3976.85,9944.69,5108.19667786918,0,75,23,2,0,0,0,0,"0"
"9667",-1162000,1420000,999759.97,1910.88,4778.69,2152.52530164272,0,82,18,0,0,0,0,0,"0"
"9668",-1152000,1420000,1e+06,4333.47,10835.96,3966.63039999921,0,77,23,0,0,0,0,0,"1"
"9669",-1142000,1420000,999255.48,7080.3,21060.99,5445.60598000791,0,81,16,3,0,0,0,0,"1"
"9670",-1132000,1420000,1e+06,2225.2,5563.85,1425.15617869049,0,91,9,0,0,0,0,0,"0"
"9671",-1122000,1420000,1e+06,1152.67,2882.13,745.213988532312,0,93,7,0,0,0,0,0,"0"
"9672",-1112000,1420000,999424.59,41.94,104.92,27.4588725543581,0,100,0,0,0,0,0,0,"0"
"9673",-1102000,1420000,989782.82,494.05,1235.47,585.91458067391,0,96,4,0,0,0,0,0,"0"
"9674",-1092000,1420000,998442.22,666.95,1667.72,1011.18658275343,0,94,6,0,0,0,0,0,"0"
"9675",-1082000,1420000,1e+06,2864.17,7162.22,4207.0352451941,0,78,20,2,0,0,0,0,"1"
"9676",-1072000,1420000,1e+06,796.06,1990.85,970.719248913229,0,95,5,0,0,0,0,0,"0"
"9677",-1062000,1420000,1e+06,1331.65,3330.2,1235.22525186092,0,89,11,0,0,0,0,0,"0"
"9678",-1052000,1420000,1e+06,650.01,1625.64,602.976274291053,0,97,3,0,0,0,0,0,"0"
"9679",-1042000,1420000,1e+06,3006.13,7516.57,3217.93465700746,0,88,9,3,0,0,0,0,"1"
"9680",-1032000,1420000,1e+06,102.84,257.35,128.745826524682,0,100,0,0,0,0,0,0,"0"
"9681",-1022000,1420000,999060.75,136.9,342.61,171.399290053174,0,99,1,0,0,0,0,0,"0"
"9682",-1012000,1420000,997785.19,6433.99,22069.14,11041.6882120697,0,85,9,1,0,5,0,0,"1"
"9683",-1002000,1420000,997011,377.38,943.62,674.539183259011,0,99,0,1,0,0,0,0,"0"
"9684",-992000,1420000,998671,17.84,44.67,34.1938246339559,0,100,0,0,0,0,0,0,"0"
"9685",-982000,1420000,997824.38,781.39,1953.83,1677.67325786501,0,92,8,0,0,0,0,0,"0"
"9686",-972000,1420000,999111.85,132.34,331.85,274.273394448682,0,98,2,0,0,0,0,0,"0"
"9687",-962000,1420000,999271.98,1.8,4.55,3.76056626811624,0,100,0,0,0,0,0,0,"0"
"9688",-952000,1420000,999759.24,3931.49,16747.9,13794.1870255619,0,94,1,0,3,0,2,0,"0"
"9689",-942000,1420000,998408.03,488.07,1220.4,1008.65825931914,0,99,0,1,0,0,0,0,"0"
"9690",-932000,1420000,993138.66,2888.06,12436.23,10256.6842798646,0,91,3,3,2,0,0,1,"0"
"9691",-922000,1420000,993916.71,15791.06,76418.54,61024.9172654989,0,75,10,5,4,0,0,6,"0"
"9692",-912000,1420000,998744,3143.86,8874.78,4437.8520933697,0,84,14,2,0,0,0,0,"0"
"9693",-902000,1420000,999134.34,4043.91,10111.51,5267.83429380972,0,82,15,1,2,0,0,0,"0"
"9694",-892000,1420000,998517.17,1366.29,4235.09,2766.28922936414,0,96,3,1,0,0,0,0,"0"
"9695",-882000,1420000,992374.06,1174.69,5377.89,4537.94713308476,0,94,5,1,0,0,0,0,"0"
"9696",-872000,1420000,964405.77,2280.67,6783.59,5330.39770572446,0,83,14,2,1,0,0,0,"0"
"9697",-862000,1420000,999548.28,1830.29,4576.57,2560.89758871123,0,87,12,1,0,0,0,0,"0"
"9698",-1452000,1410000,995264.28,993.42,2483.89,1500.90135526657,0,94,5,1,0,0,0,0,"0"
"9699",-1442000,1410000,998031.61,561.27,1403.42,910.654909096658,0,97,3,0,0,0,0,0,"0"
"9700",-1432000,1410000,996780.85,36.01,90.06,56.3103667832911,0,100,0,0,0,0,0,0,"0"
"9701",-1422000,1410000,989694.24,303.91,759.88,963.373485915363,0,96,4,0,0,0,0,0,"0"
"9702",-1412000,1410000,1e+06,204.06,510.3,648.739859968424,0,97,3,0,0,0,0,0,"0"
"9703",-1402000,1410000,1e+06,465.65,1164.39,1480.27866859734,0,95,4,1,0,0,0,0,"0"
"9704",-1392000,1410000,1e+06,561.28,1403.43,1784.16809788346,0,93,7,0,0,0,0,0,"0"
"9705",-1382000,1410000,994137.92,426.3,1066.04,1561.34565962851,0,89,11,0,0,0,0,0,"0"
"9706",-1372000,1410000,999648.83,1872.33,5780.83,9364.68211302906,0,86,11,0,1,0,2,0,"0"
"9707",-1362000,1410000,998750.96,468.85,1172.43,1899.28336613625,0,87,13,0,0,0,0,0,"0"
"9708",-1352000,1410000,998699.85,564.71,1411.97,2287.32729541511,0,88,11,1,0,0,0,0,"0"
"9709",-1342000,1410000,999728.23,949.31,2373.57,2040.23018368333,0,87,13,0,0,0,0,0,"0"
"9710",-1332000,1410000,999354.75,599.14,1498.17,1242.05708903819,0,92,8,0,0,0,0,0,"0"
"9711",-1322000,1410000,1e+06,507.18,1268.28,1051.4668951761,0,97,2,1,0,0,0,0,"0"
